,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
30947,62240261,620734978729,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11611954062.0,,,1230.0,580.0,,,1230.0,580.0,,,,"0,09955","0,13755","-0,98548",,,Invalid,Valid,,,,"293,6","98,5","431,0",,,"337,1","158,6","0,7169","0,5368",,,"0,7169","0,5368",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,95.0,1183.0,552.0,"0,6794","0,5112"
30948,62248614,620734987082,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11611962415.0,,,1172.0,525.0,1139.0,474.0,1205.0,576.0,"0,18021","0,08113","-0,98028","0,08447","0,13571","-0,98714",,,Valid,Valid,"229,6","92,6","448,3","293,5","98,3","431,1","312,1","129,7","330,4","157,6","0,6703","0,4860","0,6434","0,4387","0,6971","0,5332",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,95.0,1183.0,552.0,"0,6794","0,5112"
30949,62256918,620734995386,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11611970717.0,,,1208.0,590.0,,,1208.0,590.0,,,,"0,08560","0,14432","-0,98582",,"3,20",Invalid,Valid,,,,"293,5","98,3","431,2",,,"331,0","161,5","0,6988","0,5463",,,"0,6988","0,5463",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,95.0,1183.0,552.0,"0,6794","0,5112"
30950,62265253,620735003721,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11611979052.0,,,1172.0,531.0,1137.0,473.0,1208.0,590.0,"0,17903","0,08069","-0,98053","0,08551","0,14409","-0,98586",,,Valid,Valid,"229,7","92,5","448,3","293,6","98,4","431,2","311,5","129,4","331,0","161,5","0,6703","0,4920","0,6419","0,4377","0,6988","0,5463",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,352.0,,,,
30951,62273619,620735012087,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11611987418.0,,,1193.0,511.0,1158.0,461.0,1228.0,560.0,"0,19122","0,07339","-0,97880","0,09855","0,12592","-0,98713",,,Valid,Valid,"229,7","92,6","448,4","293,5","98,3","431,2","317,3","126,2","336,6","153,3","0,6870","0,4730","0,6587","0,4272","0,7152","0,5188",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,352.0,,,,
30952,62281944,620735020412,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11611995743.0,,,1311.0,600.0,,,1311.0,600.0,,,,"0,14858","0,14914","-0,97759",,"3,20",Invalid,Valid,,,,"293,7","98,3","431,3",,,"359,2","164,1","0,7816","0,5554",,,"0,7816","0,5554",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,352.0,,,,
30953,62290280,620735028748,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612004078.0,,,1257.0,531.0,1202.0,461.0,1311.0,600.0,"0,21605","0,07322","-0,97363","0,14824","0,14888","-0,97768",,,Valid,Valid,"230,1","92,5","448,3","293,9","98,5","431,2","329,6","126,3","359,2","164,1","0,7382","0,4913","0,6947","0,4272","0,7816","0,5554",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,352.0,,,,
30954,62298579,620735037047,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612012377.0,,,1343.0,485.0,1304.0,421.0,1383.0,549.0,"0,27294","0,04778","-0,96084","0,19260","0,11721","-0,97425",,,Valid,Valid,"230,1","92,9","447,9","293,7","98,4","431,3","357,3","115,2","378,9","150,3","0,8077","0,4492","0,7760","0,3898","0,8394","0,5086",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,352.0,,,,
30955,62306943,620735045411,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612020740.0,,,1422.0,536.0,,,1422.0,536.0,,,,"0,21522","0,10897","-0,97047",,"3,17",Invalid,Valid,,,,"294,0","98,3","431,6",,,"389,7","146,8","0,8708","0,4965",,,"0,8708","0,4965",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,352.0,,,,
30956,62315280,620735053748,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612029076.0,,,1383.0,476.0,1330.0,420.0,1435.0,532.0,"0,28710","0,04682","-0,95676","0,22325","0,10599","-0,96898",,,Valid,Valid,"230,3","93,0","447,5","294,0","98,4","431,5","364,6","114,9","393,4","145,6","0,8395","0,4406","0,7973","0,3886","0,8817","0,4926",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30957,62323608,620735062076,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612037404.0,,,1379.0,474.0,1328.0,418.0,1429.0,530.0,"0,28620","0,04530","-0,95710","0,22030","0,10457","-0,96981",,,Valid,Valid,"230,2","93,2","447,5","293,7","98,6","431,1","364,0","114,3","391,6","145,1","0,8360","0,4388","0,7955","0,3869","0,8765","0,4908",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30958,62331944,620735070412,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612045740.0,,,1426.0,535.0,,,1426.0,535.0,,,,"0,21853","0,10711","-0,96993",,"3,19",Invalid,Valid,,,,"293,8","99,0","430,3",,,"390,8","146,5","0,8740","0,4956",,,"0,8740","0,4956",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30959,62340247,620735078715,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612054042.0,,,1376.0,480.0,1329.0,419.0,1424.0,541.0,"0,28634","0,04621","-0,95701","0,21753","0,11010","-0,96982",,,Valid,Valid,"230,3","93,0","447,4","293,9","99,2","430,0","364,2","114,6","390,3","148,0","0,8344","0,4443","0,7961","0,3879","0,8726","0,5008",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30960,62348605,620735087073,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612062400.0,,,1329.0,423.0,1329.0,423.0,,,"0,28675","0,04836","-0,95678",,,,,,Valid,Invalid,"230,2","93,2","447,4",,,,"364,3","115,8",,,"0,7965","0,3918","0,7965","0,3918",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30961,62356952,620735095420,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612070746.0,,,1427.0,539.0,,,1427.0,539.0,,,,"0,21941","0,10882","-0,96954",,"3,15",Invalid,Valid,,,,"293,8","99,3","429,5",,,"391,0","147,6","0,8747","0,4992",,,"0,8747","0,4992",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30962,62365283,620735103751,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612079077.0,,,1380.0,479.0,1329.0,422.0,1430.0,536.0,"0,28663","0,04813","-0,95683","0,22165","0,10639","-0,96930",,,Valid,Valid,"230,4","93,1","447,3","293,8","99,7","429,0","364,4","115,6","391,9","146,8","0,8369","0,4438","0,7967","0,3910","0,8772","0,4966",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30963,62373577,620735112045,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612087370.0,,,1332.0,426.0,1332.0,426.0,,,"0,28828","0,04965","-0,95626",,,,,,Valid,Invalid,"230,2","93,3","447,3",,,,"365,1","116,5",,,"0,7987","0,3942","0,7987","0,3942",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30964,62381909,620735120377,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612095702.0,,,1404.0,537.0,,,1404.0,537.0,,,,"0,20686","0,10672","-0,97253",,"3,18",Invalid,Valid,,,,"293,6","100,0","428,3",,,"384,7","147,0","0,8563","0,4973",,,"0,8563","0,4973",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30965,62390275,620735128743,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612104068.0,,,1368.0,487.0,1331.0,433.0,1404.0,541.0,"0,28789","0,05381","-0,95615","0,20757","0,10870","-0,97216",,,Valid,Valid,"230,3","93,3","446,9","293,6","100,3","427,8","364,9","118,4","384,9","148,1","0,8275","0,4510","0,7981","0,4008","0,8569","0,5012",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30966,62398575,620735137043,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612112367.0,,,1330.0,432.0,1330.0,432.0,,,"0,28751","0,05253","-0,95634",,,,,,Valid,Invalid,"230,2","93,6","446,7",,,,"364,5","118,1",,,"0,7969","0,3996","0,7969","0,3996",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30967,62406908,620735145376,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612120699.0,,,1404.0,540.0,,,1404.0,540.0,,,,"0,20811","0,10772","-0,97216",,"3,15",Invalid,Valid,,,,"293,4","100,5","427,1",,,"384,9","147,8","0,8567","0,5002",,,"0,8567","0,5002",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30968,62415275,620735153743,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612129066.0,,,1366.0,506.0,1326.0,456.0,1406.0,556.0,"0,28526","0,06668","-0,95613","0,20946","0,11698","-0,97080",,,Valid,Valid,"230,2","93,6","446,1","293,4","100,8","426,7","363,3","124,7","385,4","152,2","0,8260","0,4685","0,7936","0,4221","0,8584","0,5150",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30969,62423573,620735162041,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612137364.0,,,1324.0,456.0,1324.0,456.0,,,"0,28497","0,06649","-0,95623",,,,,,Valid,Invalid,"230,1","93,9","445,9",,,,"363,0","124,9",,,"0,7926","0,4227","0,7926","0,4227",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30970,62431906,620735170374,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612145696.0,,,1398.0,567.0,,,1398.0,567.0,,,,"0,20486","0,12372","-0,97094",,"3,20",Invalid,Valid,,,,"293,2","101,0","426,2",,,"383,2","155,3","0,8517","0,5254",,,"0,8517","0,5254",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30971,62440241,620735178709,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612154031.0,,,1363.0,505.0,1329.0,439.0,1396.0,572.0,"0,28795","0,05585","-0,95601","0,20403","0,12575","-0,97085",,,Valid,Valid,"230,2","94,1","445,1","293,2","101,3","425,7","364,3","120,1","382,7","156,4","0,8233","0,4677","0,7964","0,4063","0,8502","0,5292",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30972,62448603,620735187071,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612162393.0,,,1328.0,440.0,1328.0,440.0,,,"0,28749","0,05570","-0,95616",,,,,,Valid,Invalid,"230,1","94,4","444,9",,,,"363,9","120,3",,,"0,7952","0,4070","0,7952","0,4070",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30973,62456905,620735195373,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612170693.0,,,1403.0,568.0,,,1403.0,568.0,,,,"0,20839","0,12285","-0,97030",,"3,13",Invalid,Valid,,,,"293,1","101,5","425,0",,,"384,4","155,3","0,8554","0,5255",,,"0,8554","0,5255",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30974,62465269,620735203737,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612179057.0,,,1402.0,562.0,,,1402.0,562.0,,,,"0,20865","0,11894","-0,97073",,,Invalid,Valid,,,,"293,1","101,8","424,6",,,"384,4","153,8","0,8552","0,5203",,,"0,8552","0,5203",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30975,62473572,620735212040,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612187360.0,,,1327.0,442.0,1327.0,442.0,,,"0,28769","0,05667","-0,95605",,,,,,Valid,Invalid,"230,2","94,8","443,9",,,,"363,8","121,1",,,"0,7950","0,4097","0,7950","0,4097",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30976,62481904,620735220372,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612195691.0,,,1403.0,562.0,,,1403.0,562.0,,,,"0,20954","0,11864","-0,97057",,"3,15",Invalid,Valid,,,,"293,1","101,9","424,1",,,"384,6","153,8","0,8561","0,5203",,,"0,8561","0,5203",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30977,62490268,620735228736,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612204055.0,,,1401.0,550.0,,,1401.0,550.0,,,,"0,20844","0,11101","-0,97171",,,Invalid,Valid,,,,"293,1","102,1","423,9",,,"384,1","150,5","0,8543","0,5093",,,"0,8543","0,5093",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30978,62498608,620735237076,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612212395.0,,,1378.0,492.0,1340.0,431.0,1416.0,553.0,"0,29461","0,04927","-0,95435","0,21778","0,11259","-0,96948",,,Valid,Valid,"230,3","95,1","443,2","293,0","102,1","423,9","367,1","118,0","388,2","151,3","0,8356","0,4555","0,8048","0,3991","0,8664","0,5119",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30979,62506933,620735245401,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612220719.0,,,1426.0,553.0,,,1426.0,553.0,,,,"0,22306","0,11282","-0,96825",,"3,13",Invalid,Valid,,,,"293,2","102,0","424,0",,,"390,9","151,4","0,8743","0,5122",,,"0,8743","0,5122",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30980,62515239,620735253707,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612229024.0,,,1380.0,502.0,1333.0,440.0,1427.0,564.0,"0,29068","0,05508","-0,95524","0,22321","0,11974","-0,96739",,,Valid,Valid,"230,5","95,0","443,0","293,2","102,0","424,1","365,3","120,5","391,1","154,5","0,8371","0,4652","0,7993","0,4078","0,8749","0,5227",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30981,62523597,620735262065,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612237382.0,,,1381.0,497.0,1336.0,429.0,1427.0,566.0,"0,29266","0,04778","-0,95502","0,22339","0,12070","-0,96723",,,Valid,Valid,"230,4","95,2","443,0","293,1","101,9","424,3","366,1","117,4","391,1","154,8","0,8384","0,4605","0,8019","0,3971","0,8749","0,5238",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30982,62531901,620735270369,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612245686.0,,,1429.0,571.0,,,1429.0,571.0,,,,"0,22394","0,12365","-0,96673",,"3,16",Invalid,Valid,,,,"293,3","101,9","424,2",,,"391,5","156,1","0,8762","0,5283",,,"0,8762","0,5283",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30983,62540277,620735278745,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612254061.0,,,1381.0,499.0,1335.0,429.0,1427.0,570.0,"0,29252","0,04734","-0,95509","0,22351","0,12264","-0,96696",,,Valid,Valid,"230,5","95,4","442,2","293,2","102,1","424,0","366,0","117,3","391,2","155,9","0,8383","0,4622","0,8013","0,3970","0,8753","0,5273",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,233.0,96.0,1380.0,506.0,"0,8373","0,4688"
30984,62548595,620735287063,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612262379.0,,,1371.0,510.0,1325.0,451.0,1418.0,570.0,"0,28729","0,05973","-0,95598","0,21814","0,12280","-0,96816",,,Valid,Valid,"230,5","95,8","441,8","293,0","102,2","423,7","363,3","123,4","388,5","155,9","0,8304","0,4726","0,7934","0,4176","0,8674","0,5276",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,353.0,,,,
30985,62556941,620735295409,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11612270724.0,,,1413.0,570.0,,,1413.0,570.0,,,,"0,21569","0,12268","-0,96872",,"3,08",Invalid,Valid,,,,"293,0","102,3","423,4",,,"387,3","155,9","0,8639","0,5276",,,"0,8639","0,5276",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,353.0,,,,
